,SRC_obs,SubId,DrainArea,DA_error,Obs_NM,Use_region,DA_Obs,Region,Sub_Reg,DI,CheckArea,AreaError
5178,US,1082856,412536718.404,1.04104958337,06302200,0,396.27,0001,00014,13.923173830490155,412536718.40393907,1.4766187891375483e-13
5179,US,1057753,116384019285.0,1.00303381209,05344500,1,116032.0,0001,00044,1.260342586694366,116384019284.79956,1.7222248755146177e-12
5180,US,1059089,96289317865.7,1.00208471173,05331580,1,96089.0,0001,00044,1.8256854397601718,96289317865.76974,7.243578659677365e-13
5181,US,1058009,1320118037.65,1.0013714814,05366000,0,1318.31,0001,00044,0.0,1320118037.6479611,1.5445252851072294e-12
5182,US,1026889,8370264120.9,0.999926426,06428500,0,8370.88,0001,00001,40.03433604717273,8370264120.896466,4.221328372975209e-13
5183,US,1057751,20083291855.0,1.01361656724,05344490,0,19813.5,0001,00044,1.077857774835063,20083291854.98021,9.854285620579355e-13
5184,US,1143541,355530158.236,1.01681726937,06206500,0,349.65,0001,00012,0.0,355530158.23636,1.012606233545972e-12
5185,US,1116781,206062835.468,0.98833466255,06284500,0,208.495,0001,00011,0.0,206062835.468082,3.980144746851936e-13
5186,US,1082477,85101277.8611,1.0141245753,06296500,0,83.916,0001,00014,0.0,85101277.86111,1.174915278874114e-13
5187,US,1117648,40835712861.0,1.00029671222,06279500,0,40823.6,0001,00011,22.511771894872798,40835712861.048035,1.1762906682259815e-12
5188,US,1082504,84812159.9566,0.99835389345,06299480,0,84.952,0001,00014,0.0,84812159.95660001,1.7569604643335183e-16
5189,US,1082505,87097268.8484,0.99491979677,06299490,0,87.542,0001,00014,0.0,87097268.84836002,4.590249041296742e-13
5190,US,1124658,534696935.494,1.0070570402,06474300,0,530.95,0001,00028,0.0,534696935.49349904,9.369364327370076e-13
5191,US,1079988,30741753.9273,0.99742882863,06039000,0,30.821,0001,00010,0.0,30741753.9273,0.0
5192,US,1082502,97717453.8521,0.99811499103,06299500,0,97.902,0001,00014,0.0,97717453.85206,4.092893855464246e-13
5193,US,1059485,235567487.479,0.99293338284,05370500,0,237.244,0001,00044,0.0,235567487.47871196,1.2227470308386801e-12
5194,US,1078755,3680925505.9,0.99803845438,06014000,0,3688.16,0001,00010,35.47837046428318,3680925505.9000034,9.06799146592823e-16
5195,US,1082494,214396411.844,0.97386514578,06297000,0,220.15,0001,00014,0.0,214396411.8439,4.665031148276863e-13
5196,US,1155293,69532409.4551,1.01307509951,05399580,0,68.635,0001,00046,0.0,69532409.45519999,1.437988304939777e-12
5197,US,1027749,7598628758.2,0.99519453778,06428200,0,7635.32,0001,00001,49.04491787715979,7598628758.201086,1.4295145623669493e-13
5198,US,1116621,6023754374.83,0.99180123237,06285000,0,6073.55,0001,00011,143.277540222841,6023754374.8331585,5.243522792256349e-13
5199,US,1059358,17354403598.3,1.01063980842,05367000,0,17171.7,0001,00044,13.532646629256336,17354403598.305737,3.3059647685397924e-13
5200,US,1083041,533580143.637,1.13195329381,06302500,0,471.38,0001,00014,9.03561986727456,533580143.637349,6.540445691647219e-13
5201,US,1026436,177896001.346,1.02977083666,06436500,0,172.753,0001,00001,0.0,177896001.346048,2.698854443231514e-13
5202,US,1155285,96124365.832,1.00579010193,05399550,0,95.571,0001,00046,0.0,96124365.83197999,2.081913291195444e-13
5203,US,1082501,29428302.9152,0.99669115069,06298480,0,29.526,0001,00014,0.0,29428302.9152,0.0
5204,US,1082500,36700517.3993,1.00497049205,06298490,0,36.519,0001,00014,0.0,36700517.399289995,2.726427432289974e-13
5205,US,1135206,111202141.624,0.96267241741,05330902,0,115.514,0001,00038,0.0,111202141.62424701,2.2213290634782227e-12
5206,US,1059475,1964679994.94,0.99811013765,05366500,0,1968.4,0001,00044,0.0,1964679994.9398217,9.077157482504678e-14
5207,US,1082940,63705241.0473,0.97994494681,06298500,0,65.009,0001,00014,0.0,63705241.047208995,1.428592694969196e-12
5208,US,1134933,166768623.646,0.98756794446,05330645,0,168.868,0001,00038,0.0,166768623.64556098,2.632497657503271e-12
5209,US,1135203,110732066.878,1.09624855834,05330900,0,101.01,0001,00038,0.0,110732066.87802401,2.1679149825440481e-13
5210,US,1026376,809712427.282,1.00202013078,06436700,0,808.08,0001,00001,0.0,809712427.2819622,4.667008127125693e-14
5211,US,1155280,565000789.783,0.97387063876,05399500,0,580.16,0001,00046,0.0,565000789.782897,1.8229501274048311e-13
5212,US,1082959,1022371242.56,1.00698451911,06305500,0,1015.28,0001,00014,2.7156024288593144,1022371242.5614259,1.394778591420287e-12
5213,US,1059247,14992583590.0,1.01377273428,05365539,0,14788.9,0001,00044,17.929550117185286,14992583589.989082,7.282042823827104e-13
5214,US,1135231,68990751.2956,0.99393118331,05330800,0,69.412,0001,00038,0.0,68990751.295588,1.7387018601451862e-13
5215,US,1059266,425370609.746,0.99536822218,05342000,0,427.35,0001,00044,0.0,425370609.74642307,9.94600376524253e-13
5216,US,1155256,76393133.3058,1.07647511915,05398500,0,70.966,0001,00046,0.0,76393133.3059,1.3088452755363874e-12
5217,US,1119514,6197805408.88,1.01828726015,06285100,0,6086.5,0001,00011,137.8731667518776,6197805408.88335,5.405555115904451e-13
5218,US,1118202,33146775.5571,0.80490458117,06288600,0,41.181,0001,00011,0.0,33146775.5571,0.0
5219,US,1137311,320492715.221,1.03118634241,05314510,0,310.8,0001,00038,0.0,320492715.220717,8.830242933865323e-13
5220,US,1142840,21682291.6811,0.98372986952,06205950,0,22.0409,0001,00012,0.0,21682291.6811,0.0
5221,US,1119551,6316146043.45,0.86111102615,06286000,0,7334.88,0001,00011,134.35323426887257,6316146043.45003,4.831677088380103e-15
5222,US,1082872,227318207.208,0.99397109366,06306200,0,228.697,0001,00014,0.0,227318207.2076,1.7596776606707685e-12
5223,US,1082933,529908269.195,1.01286033334,06297480,0,523.18,0001,00014,0.0,529908269.19484997,2.831148325493498e-13
5224,US,1059265,396621545.376,1.04173967215,05341930,0,380.73,0001,00044,0.0,396621545.3758231,4.460337259935052e-13
5225,US,1013605,2478719759.77,0.95703465628,06479520,0,2590.0,0001,00033,0.0,2478719759.7687335,5.109409755562752e-13
5226,US,1082930,534356055.158,1.00152951074,06298000,0,533.54,0001,00014,0.0,534356055.15838,7.110981653062053e-13
5227,US,1119520,944704654.579,1.00482322833,06285500,0,940.17,0001,00011,0.0,944704654.578787,2.2549587259330257e-13
5228,US,1143899,2368448507.26,1.00269614376,06207000,0,2362.08,0001,00012,0.0,2368448507.2558923,1.7344485663622514e-12
5229,US,1058519,49541771.8904,1.05680095331,05341889,0,46.879,0001,00044,0.0,49541771.8904,0.0
5230,US,1058241,165459011.937,0.99818419364,05370000,0,165.76,0001,00044,0.0,165459011.93698198,1.0897203381959577e-13
5231,US,1117606,7604418453.05,0.98229136862,06286200,0,7741.51,0001,00011,99.49348832404115,7604418453.045086,6.46240574842429e-13
5232,US,1143569,1150334866.48,0.99584021546,06206000,0,1155.14,0001,00012,0.0,1150334866.483719,3.233051108661614e-12
5233,US,1079069,2405640128.45,0.99765690915,06038500,0,2411.29,0001,00010,328.2780205503449,2405640128.454118,1.7117962281812584e-12
5234,US,1061778,15477879.7602,0.99104732197,05369955,0,15.6177,0001,00044,0.0,15477879.7602,0.0
5235,US,1060075,123819071.321,0.99804992158,05369945,0,124.061,0001,00044,0.0,123819071.32054001,3.714968461525434e-12
5236,US,1142675,273589914.126,1.04587298492,06187950,0,261.59,0001,00012,0.0,273589914.126,0.0
5237,US,1135154,45003934970.2,1.02816785018,05330920,0,43771.0,0001,00038,2.970781907490479,45003934970.19185,1.8105513139618666e-13
5238,US,1151000,2983223579.08,1.03767907721,06324000,0,2874.9,0001,00015,7.494017934369017,2983223579.0790186,3.2894982409755057e-13
5239,US,1061967,15470768.3732,1.00054767876,05369970,0,15.4623,0001,00044,0.0,15470768.3732,0.0
5240,US,1058080,292971108.751,0.98361963656,05341879,0,297.85,0001,00044,0.0,292971108.75045,1.877222841826215e-12
5241,US,1082823,588052627.437,0.87663068147,06299000,0,670.81,0001,00014,0.0,588052627.437481,8.179701286836516e-13
5242,US,1123348,4020783796.7,1.04752103666,06474500,0,3838.38,0001,00028,0.0,4020783796.696646,8.340651731622559e-13
5243,US,1059582,4613583436.8,1.00638776625,05369000,0,4584.3,0001,00044,18.46644805269992,4613583436.803999,8.667354700460255e-13
5244,US,1059581,4613479784.31,1.00636515593,05368792,0,4584.3,0001,00044,18.467276958596692,4613479784.311459,3.160668514781933e-13
5245,US,1119429,740538577.873,0.83848161536,06285400,0,883.19,0001,00011,0.0,740538577.8733398,4.587829525310591e-13
5246,US,1137328,975475682.562,1.00703619698,05299650,0,968.66,0001,00038,0.0,975475682.5619801,2.0408454778384642e-14
5247,US,1155298,10428947281.6,1.00164690847,05398000,0,10411.8,0001,00046,3.492272622494856,10428947281.616741,1.6052242377072361e-12
5248,US,1143548,522431552.592,1.03974754725,06205500,0,502.46,0001,00012,0.0,522431552.591655,6.603576722123958e-13
5249,US,1118896,139981223.629,0.99901671886,06288701,0,140.119,0001,00011,0.0,139981223.629385,2.750271719474312e-12
5250,US,1062752,404228096.744,0.99409314793,05380900,0,406.63,0001,00044,0.0,404228096.7437931,5.119568093536487e-13
5251,US,1082958,1071534093.69,1.0017426811,06305700,0,1069.67,0001,00014,2.5041106325467455,1071534093.694426,4.1304176126684075e-12
5252,US,1078664,535188844.951,0.96559168071,06039200,0,554.26,0001,00010,0.0,535188844.95124805,4.635270968285758e-13
5253,US,1118899,140109257.63,0.99993047074,06288700,0,140.119,0001,00011,0.0,140109257.62961,2.7834933776843883e-12
5254,US,1078763,2822864608.98,0.99808527055,06038800,0,2828.28,0001,00010,267.5476109995731,2822864608.9774084,9.18078021379291e-13
5255,US,1013595,2294050688.21,1.01808489247,06479512,0,2253.3,0001,00033,0.0,2294050688.212773,1.2086952085242442e-12
5256,US,1155291,10427350024.8,1.00149350014,05397995,0,10411.8,0001,00046,3.493351715603243,10427350024.759531,3.880968400037862e-12
5257,US,1142600,118796927.28,1.008077791,06187500,0,117.845,0001,00012,0.0,118796927.2805,4.208808882067276e-12
5258,US,1082628,1243257482.98,1.0042305318,06299980,0,1238.02,0001,00014,0.0,1243257482.9831645,2.5453535118323884e-12
5259,US,1082625,1243275769.02,0.96975606959,06300000,0,1282.05,0001,00014,0.0,1243275769.015848,3.3396127058170944e-12
5260,US,1156160,186273116.344,0.92087224252,05399000,0,202.279,0001,00046,0.0,186273116.34390002,5.367752125114345e-13
5261,US,1060076,101836488.551,0.9979468921,05369900,0,102.046,0001,00044,0.0,101836488.55104,3.927346397480864e-13
5262,US,1126991,2089076057.35,0.68939578832,05279000,0,3030.3,0001,00034,5.85048435122614,2089076057.352974,1.423611814059782e-12
5263,US,1122849,37511857012.9,1.04301876598,06475000,0,35964.7,0001,00028,1.4453089790191638,37511857012.859726,1.0736758171321225e-12
5264,US,1126973,413302177.271,0.90668255807,05289800,0,455.84,0001,00034,0.0,413302177.27103883,9.388439229860776e-14
5265,US,1156162,28566781.3111,0.97607480477,05399431,0,29.267,0001,00046,0.0,28566781.311047003,1.8551610420781605e-12
5266,US,1078529,4004295871.86,0.99425092102,06014500,0,4027.45,0001,00010,30.678060418145574,4004295871.8592916,1.7695496031383601e-13
5267,US,1155226,974266645.539,1.00310594135,05397500,0,971.25,0001,00046,0.0,974266645.5395542,5.688422052209085e-13
5268,US,1143593,3501289425.74,1.00434561599,06187550,0,3486.14,0001,00012,0.0,3501289425.7407756,2.2157952744295498e-13
5269,US,1058851,174951711.988,1.28176325517,05341854,0,136.493,0001,00044,0.0,174951711.98812002,6.859832972853722e-13
5270,US,1059637,14821984908.2,1.01288037094,05365500,0,14633.5,0001,00044,17.119482048672698,14821984908.183418,1.118776541493974e-12
5271,US,1143995,260139426.075,1.02176940842,06207507,0,254.597,0001,00012,0.0,260139426.075385,1.4800378732888913e-12
5272,US,1151056,3203783716.06,0.99998555356,06324970,0,3203.83,0001,00015,0.0,3203783716.062889,9.017950640893471e-13
5273,US,1059073,95672950944.0,1.00378704616,05331000,1,95312.0,0001,00044,1.8509174654494378,95672950944.05743,6.003168237683789e-13
5274,US,1143585,1741523124.37,1.00659094419,06188000,0,1730.12,0001,00012,0.0,1741523124.365137,2.792259988574423e-12
5275,US,1137265,1620736233.26,1.32018330259,05299800,0,1227.66,0001,00038,0.0,1620736233.2589588,6.424080078979128e-13
5276,US,1059638,14818573092.1,1.03462148143,05364220,0,14322.7,0001,00044,17.127354658237376,14818573092.085125,1.0038356523837635e-12
5277,US,1142650,15522586.7517,1.28335690324,06190000,0,12.0953,0001,00012,0.0,15522586.7517,0.0
5278,US,1134937,16433609561.3,1.02670275026,05311000,0,16006.2,0001,00038,24.26600058199034,16433609561.257977,2.557119598185266e-12
5279,US,1059878,4367573008.34,1.00376287193,05368500,0,4351.2,0001,00044,11.451425688650676,4367573008.339817,4.1923848416581725e-14
5280,US,1128337,621664224.664,1.13755828042,05278500,0,546.49,0001,00034,66.79083796579299,621664224.663964,5.791101372094242e-14
5281,US,1078619,3537964075.11,1.01486574696,06039500,0,3486.14,0001,00010,174.4955111614495,3537964075.109943,1.6173273037713344e-14
5282,US,1013952,2130193809.42,1.02043257107,06479500,0,2087.54,0001,00033,0.0,2130193809.4204528,2.1254257697666573e-13
5283,US,1126967,325470778.602,0.9666491791,05289500,0,336.7,0001,00034,0.0,325470778.601919,2.4887860162957837e-13
5284,US,1118785,29842917.67,0.99330707196,06289800,0,30.044,0001,00011,0.0,29842917.67,0.0
5285,US,1082646,2383836815.41,1.0295305535,06306000,0,2315.46,0001,00014,0.49438297756584404,2383836815.4075203,1.0401522481016755e-12
5286,US,1058272,300793984.817,0.99262114252,05365000,0,303.03,0001,00044,0.0,300793984.81737304,1.240269056165266e-12
5287,US,1142717,36511681.4973,1.04423513506,06189000,0,34.965,0001,00012,0.0,36511681.49735,1.369447922842264e-12
5288,US,1142719,22648408.0713,0.84898632048,06188500,0,26.677,0001,00012,0.0,22648408.0713,0.0
5289,US,1013925,1825997711.59,1.30801191366,06479452,0,1396.01,0001,00033,0.0,1825997711.5864303,1.954878116030243e-12
5290,US,1014289,48763107.5778,1.23864833311,06479498,0,39.368,0001,00033,0.0,48763107.5778,0.0
5291,US,1061098,941495225.883,0.99865843468,05364000,0,942.76,0001,00044,1.7671542895944825,941495225.8828281,1.82581696440369e-13
5292,US,1122858,7462079694.5,1.08353209897,06473700,0,6886.81,0001,00028,1.1000525029313022,7462079694.495844,5.569643907665234e-13
5293,US,1155276,204577816.606,0.99857868495,05396500,0,204.869,0001,00046,0.0,204577816.60641003,2.004226842441952e-12
5294,US,1117601,309489225.277,1.00415049894,06286260,0,308.21,0001,00011,0.0,309489225.27696705,1.0650247526804796e-13
5295,US,1119402,77881424.9648,0.99900492522,06286258,0,77.959,0001,00011,0.0,77881424.9649,1.2840249496861325e-12
5296,US,1155220,796389348.805,1.0148060563,05396000,0,784.77,0001,00046,0.0,796389348.8054478,5.623748001079159e-13
5297,US,1060418,134202895.697,1.0159958793,05365707,0,132.09,0001,00044,0.0,134202895.69736001,2.6825952791375364e-12
5298,US,1143406,498428809.753,0.99197709221,06190500,0,502.46,0001,00012,0.0,498428809.7526031,7.963169900953688e-13
5299,US,1082578,933578442.474,1.00685753378,06306250,0,927.22,0001,00014,0.0,933578442.47396,4.277638619598257e-14
5300,US,1118359,39339042.8179,0.98628698837,06289600,0,39.886,0001,00011,0.0,39339042.8179,0.0
5301,US,1116892,12131402.1626,1.02269411767,06288975,0,11.8622,0001,00011,0.0,12131402.1626,0.0
5302,US,1117316,56801126.3916,1.01064225026,06289820,0,56.203,0001,00011,0.0,56801126.39162101,3.6989825058174094e-13
5303,US,1143407,511352373.343,0.99713812516,06191000,0,512.82,0001,00012,0.0,511352373.3433531,6.905177995772525e-13
5304,US,1058650,12234701.6978,1.13281128282,05364850,0,10.8003,0001,00044,0.0,12234701.6978,0.0
5305,US,1078956,371023132.087,1.0017634584,06019000,0,370.37,0001,00010,0.0,371023132.086588,1.1104086755186317e-12
5306,US,1134611,2880533772.81,1.15851583527,05300000,0,2486.4,0001,00038,0.0,2880533772.812658,9.227075706984023e-13
5307,US,1119444,73451720.5151,1.05036065373,06289870,0,69.93,0001,00011,0.0,73451720.51504001,8.167552039042797e-13
5308,US,1116814,361119162.803,1.03280183842,06286270,0,349.65,0001,00011,0.0,361119162.80310005,2.771279092504849e-13
5309,US,1118770,98297545.902,0.99352671271,06288990,0,98.938,0001,00011,0.0,98297545.90197,3.051555072709605e-13
5310,US,1122846,25949545049.5,1.03162287856,06473000,0,25154.1,0001,00028,2.937633804901932,25949545049.48939,4.0881923268660677e-13
5311,US,1074256,5997908570.04,0.9977573523,06015300,0,6011.39,0001,00010,91.18824687101285,5997908570.038088,3.187972911000508e-13
5312,US,1127028,80885556.8049,0.98517175749,05288840,0,82.103,0001,00034,0.0,80885556.80491,1.236151366947883e-13
5313,US,1142817,89936547.2053,1.12377137866,06187915,0,80.031,0001,00012,0.0,89936547.20538999,1.0005733513899336e-12
5314,US,1074254,6001090246.91,1.00044182269,06015400,0,5998.44,0001,00010,91.11358772944071,6001090246.914389,7.313353113397001e-13
5315,US,1117971,45713433.785,1.05688469667,06291200,0,43.253,0001,00011,0.0,45713433.785,0.0
5316,US,1142832,79597023.2459,1.13823857066,06187910,0,69.93,0001,00012,0.0,79597023.24599001,1.130733411132631e-12
5317,US,1013924,1810716050.86,1.3316536502,06479438,0,1359.75,0001,00033,0.0,1810716050.85483,2.855151400896265e-12
5318,US,1116684,472309959.59,1.00197284482,06289000,0,471.38,0001,00011,0.0,472309959.5895739,9.020644011494879e-13
5319,US,1014086,79223705.4445,1.06579453869,06479490,0,74.333,0001,00033,0.0,79223705.444519,2.3981433859421606e-13
5320,US,1082792,3765176230.84,1.0018855937,06306300,0,3758.09,0001,00014,0.21640883438062194,3765176230.84206,5.471022860935075e-13
5321,US,1061184,186973716.065,0.92433577418,05363500,0,202.279,0001,00044,0.0,186973716.06468797,1.6688458782660925e-12
5322,US,1143936,2945292767.26,0.98713426616,06207500,0,2983.68,0001,00012,0.0,2945292767.2634025,1.1551425928174833e-12
5323,US,1059025,772743133.399,1.02176856905,05341752,0,756.28,0001,00044,0.0,772743133.3988038,2.5392459941700965e-13
5324,US,1082797,4138287617.45,1.00112434016,06306500,0,4133.64,0001,00014,0.1820247023440896,4138287617.44825,4.2287838168285864e-13
5325,US,1057899,1077662589.92,0.995420914,05368000,0,1082.62,0001,00044,0.0,1077662589.9161668,3.5570446173504875e-12
5326,US,1078579,824404205.582,1.00728728506,06017500,0,818.44,0001,00010,0.0,824404205.5826001,7.279190954332698e-13
5327,US,1058510,12809892805.9,1.01558615159,05363205,0,12613.3,0001,00044,15.518217490424261,12809892805.887903,9.443018152131215e-13
5328,US,1082849,88365823.7304,1.00643299883,06306100,0,87.801,0001,00014,0.0,88365823.7304,0.0
5329,US,1124700,4560720306.91,1.0073775008,06473500,0,4527.32,0001,00028,0.0,4560720306.906654,7.33544106373797e-13
5330,US,1058833,2875129375.4,1.01842987333,05367500,0,2823.1,0001,00044,8.737285950228982,2875129375.395426,1.5909888778504733e-12
5331,US,1119523,290810462.689,0.99364630023,06290000,0,292.67,0001,00011,0.0,290810462.688829,5.880315456307138e-13
5332,US,1151202,20804245399.7,1.00043978628,06324500,0,20795.1,0001,00015,0.2001487712488312,20804245399.74561,2.1922698772083402e-12
5333,US,1143514,107148953.538,1.01397677283,06189500,0,105.672,0001,00012,0.0,107148953.5381,9.332960282850208e-13
5334,US,1082623,84198193.878,1.00959488091,06307560,0,83.398,0001,00014,0.0,84198193.8779,1.1876940367249478e-12
5335,US,1079506,254048118.356,1.00089874067,06043000,0,253.82,0001,00010,0.0,254048118.35605702,2.244135602995095e-13
5336,US,1027497,2336196370.14,0.99669206687,06334000,0,2343.95,0001,00001,0.0,2336196370.144446,1.903106142922182e-12
5337,US,1027498,2336214600.92,1.34428220481,06333500,0,1737.89,0001,00001,0.0,2336214600.9185877,6.045641791817657e-13
5338,US,1143495,272953882.719,1.00369142386,06209500,0,271.95,0001,00012,0.0,272953882.718668,1.2163148884044645e-12
5339,US,1127332,5915328963.94,0.86511772609,05280000,0,6837.6,0001,00034,1.078100590344882,5915328963.936116,6.564912687154553e-13
5340,US,1127487,356832031.117,0.88316016017,05288580,0,404.04,0001,00034,6.253645783897431,356832031.1166621,9.469405820266662e-13
5341,US,1116602,671317866.77,1.00075709481,06289500,0,670.81,0001,00011,0.0,671317866.769483,7.701429000680406e-13
5342,US,1061019,129584526.464,0.99468460637,05364500,0,130.277,0001,00044,0.0,129584526.46435001,2.701042978148515e-12
5343,US,1151227,3971110450.44,0.9949690319,06325000,0,3991.19,0001,00015,0.0,3971110450.4391565,2.1241537937275588e-13
5344,US,1134738,4826637058.12,0.99125874027,05304500,0,4869.2,0001,00038,0.2281607808962831,4826637058.121934,4.0070373852083214e-13
5345,US,1074067,900938805.723,0.9995770711,06015500,0,901.32,0001,00010,0.0,900938805.7225329,5.185493207550323e-13
5346,US,1143356,6798379610.67,1.00338570051,06191500,0,6775.44,0001,00012,0.0,6798379610.675664,8.331208448918209e-13
5347,US,1073996,7072396586.02,1.00023994598,06016000,0,7070.7,0001,00010,66.89960428081943,7072396586.01805,2.7575715718570793e-13
5348,US,1155998,521747664.709,1.00723487396,05397110,0,518.0,0001,00046,0.0,521747664.7089039,1.8415547184388249e-13
5349,US,1127450,49257478306.9,0.99572415668,05288500,0,49469.0,0001,00034,4.539657941906126,49257478306.90169,3.4230258010793486e-14
5350,US,1116873,221631267.831,1.01992750991,06291500,0,217.301,0001,00011,0.0,221631267.83069998,1.353689767752907e-12
5351,US,1063403,122819313.151,0.98999132,05380806,0,124.061,0001,00044,0.0,122819313.15084,1.3026759687349677e-12
5352,US,1082814,4622257918.04,1.00092852878,06307500,0,4617.97,0001,00014,83.72705519779147,4622257918.045027,1.08752419508189e-12
5353,US,1024819,4081597755.3,1.00121122568,06359000,0,4076.66,0001,00001,0.0,4081597755.299754,6.028226895051489e-14
5354,US,1142704,169473661.687,1.00051752616,06210500,0,169.386,0001,00012,0.0,169473661.68673,1.5932212601342017e-12
5355,US,1143654,223192736.174,0.98937774525,06207540,0,225.589,0001,00012,0.0,223192736.17417,7.616396922832146e-13
5356,US,1142690,132768274.919,1.00316794928,06210000,0,132.349,0001,00012,0.0,132768274.91872999,2.033686443521603e-12
5357,US,1117026,115299869.708,1.00717928081,06286390,0,114.478,0001,00011,0.0,115299869.70836,3.122268517682352e-12
5358,US,1059568,1465125236.58,0.97700417881,05341500,0,1499.61,0001,00044,2.075154384637349,1465125236.5840096,2.7367787839692544e-12
5359,US,1116860,231709196.054,1.00633307153,06292000,0,230.251,0001,00011,0.0,231709196.054,0.0
5360,US,1127467,223370346.505,1.00282996545,05287890,0,222.74,0001,00034,0.0,223370346.50469002,1.3877130962299886e-12
5361,US,1061693,227834285.637,1.04722506728,05341685,0,217.56,0001,00044,0.0,227834285.63746002,2.0191370543299687e-12
5362,US,1117640,1103123677.13,0.99980393816,06290500,0,1103.34,0001,00011,0.0,1103123677.130889,8.057341903884087e-13
5363,US,1155215,7135129870.52,0.99814362242,05395000,0,7148.4,0001,00046,7.482684903314235,7135129870.522409,3.3762263153685576e-13
5364,US,1155222,7134608174.57,0.99807064162,05394900,0,7148.4,0001,00046,7.483787216908087,7134608174.574759,6.670071743854386e-13
5365,US,1014109,166974323.988,0.94390704188,06479215,0,176.897,0001,00033,0.0,166974323.98764002,2.155913816706589e-12
5366,US,1127360,37277926.7383,0.93461181212,05288487,0,39.886,0001,00034,0.0,37277926.7383,0.0
5367,US,1082827,16094792.5782,1.00229123043,06306950,0,16.058,0001,00014,0.0,16094792.5782,0.0
5368,US,1156196,6446437336.24,0.9995871263,05394170,0,6449.1,0001,00046,9.174467481229685,6446437336.24082,1.272268493945755e-13
5369,US,1019766,11157537059.8,0.99882165485,06360000,0,11170.7,0001,00001,0.0,11157537059.818752,1.6807519130166038e-12
5370,US,1134358,533907040.459,0.99106593492,05292704,0,538.72,0001,00038,0.0,533907040.45935905,6.725110420313442e-13
5371,US,1074132,1365305471.44,0.98716286454,06019500,0,1383.06,0001,00010,0.0,1365305471.43628,2.7246980016846445e-12
5372,US,1127431,44473850433.8,0.99371358934,05283500,0,44755.2,0001,00034,5.5975096232350365,44473850433.7987,2.93346866106344e-14
5373,US,1155907,253880081.254,1.01263633673,05397000,0,250.712,0001,00046,0.0,253880081.253715,1.1225756963122917e-12
5374,US,1024122,6713691748.28,1.0000613334,06359500,0,6713.28,0001,00001,0.0,6713691748.282626,3.912034043051921e-13
5375,US,1134452,2219048751.75,0.94671334787,05294000,0,2343.95,0001,00038,1.547549393759944,2219048751.7476835,1.0439044715551871e-12
5376,US,1119205,85912374.1638,0.94773716673,06286370,0,90.65,0001,00011,0.0,85912374.1638,0.0
5377,US,1134365,796438142.971,0.87359396167,05304000,0,911.68,0001,00038,0.0,796438142.9706651,4.204455767261482e-13
5378,US,1073707,7499082728.34,1.0011752202,06017000,0,7490.28,0001,00010,60.12026087352048,7499082728.342905,3.8736630505428037e-13
5379,US,1116631,198248754.054,1.00715684847,06286350,0,196.84,0001,00011,0.0,198248754.05382502,8.825752049392458e-13
5380,US,1060099,208651702.841,0.98847242978,05363000,0,211.085,0001,00044,0.0,208651702.84069997,1.437898542843691e-12
5381,US,1134679,1146457384.39,0.96437394065,05293000,0,1188.81,0001,00038,0.0,1146457384.3869152,2.6908091281879705e-12
5382,US,1117025,172529691.592,1.00777277666,06286395,0,171.199,0001,00011,0.0,172529691.59205997,3.475475559641199e-13
5383,US,1073903,4444000541.87,1.03052872375,06040000,0,4312.35,0001,00010,115.09643850549219,4444000541.867228,6.238368361283759e-13
5384,US,1127316,15302026.1612,0.55736964236,05288470,0,27.454,0001,00034,0.0,15302026.1612,0.0
5385,US,1156170,473247464.826,0.99304907006,05394500,0,476.56,0001,00046,0.0,473247464.82565695,7.248316286459004e-13
5386,US,1062891,228965615.913,1.0196506656,05363700,0,224.553,0001,00044,0.0,228965615.91301998,8.733782250406518e-14
5387,US,1116714,123057007.013,0.81917858483,06286340,0,150.22,0001,00011,0.0,123057007.012935,5.282012516418253e-13
5388,US,1123283,23616641578.8,1.03854150706,06472000,0,22740.2,0001,00028,3.578604922525276,23616641578.79221,3.2983571310997783e-13
5389,US,1073946,1538534820.38,0.99836787929,06020600,0,1541.05,0001,00010,87.59354990546073,1538534820.3836896,2.3980786542649774e-12
5390,US,1142734,137560670.374,1.00023028142,06204050,0,137.529,0001,00012,144.836333640911,137560670.373611,2.82791377120326e-12
5391,US,1127602,623850169.087,0.98313792307,05278020,0,634.55,0001,00034,31.40360891674929,623850169.0866449,5.692464171188722e-13
5392,US,1079652,115009609.306,1.22328524954,06023500,0,94.017,0001,00010,0.0,115009609.306176,1.5304157372921885e-12
5393,US,1082890,94272301.7063,1.02531188978,06295100,0,91.945,0001,00014,0.0,94272301.7063,0.0
5394,US,1143493,172947684.604,0.99962826049,06204070,0,173.012,0001,00012,93.18637245393315,172947684.603821,1.0349531343558574e-12
5395,US,1018900,12646249946.6,0.9987166789,06360500,0,12662.5,0001,00001,0.0,12646249946.621365,1.6893713255981213e-12
5396,US,1134982,3447360239.82,0.99330382061,05292500,0,3470.6,0001,00038,66.0346106495164,3447360239.823915,1.1356031271776995e-12
5397,US,1156115,213710491.735,1.00381634273,05394000,0,212.898,0001,00046,0.0,213710491.73475304,1.1556374402669709e-12
5398,US,1127637,431330400.023,0.93037337422,05278000,0,463.61,0001,00034,38.17828893959046,431330400.02326506,6.145216180033407e-13
5399,US,1117569,422769128.378,1.00141916379,06291000,0,422.17,0001,00011,0.0,422769128.3779351,1.5353405393963514e-13
